Date,reservoir,swe_mean_in,acres,snow_storage_acre_feet,source,water_year
2003-10-01,BUM,0,44415,0,CE,2004
2003-10-02,BUM,0,44415,0,CE,2004
2003-10-03,BUM,0,44415,0,CE,2004
2003-10-04,BUM,0,44415,0,CE,2004
2003-10-05,BUM,0,44415,0,CE,2004
2003-10-06,BUM,0,44415,0,CE,2004
2003-10-07,BUM,0,44415,0,CE,2004
2003-10-08,BUM,0,44415,0,CE,2004
2003-10-09,BUM,0,44415,0,CE,2004
2003-10-10,BUM,0,44415,0,CE,2004
2003-10-11,BUM,0,44415,0,CE,2004
2003-10-12,BUM,0,44415,0,CE,2004
2003-10-13,BUM,5e-4,44415,1.850625,CE,2004
2003-10-14,BUM,0,44415,0,CE,2004
2003-10-15,BUM,0,44415,0,CE,2004
2003-10-16,BUM,0,44415,0,CE,2004
2003-10-17,BUM,0,44415,0,CE,2004
2003-10-18,BUM,0,44415,0,CE,2004
2003-10-19,BUM,0,44415,0,CE,2004
2003-10-20,BUM,0,44415,0,CE,2004
2003-10-21,BUM,0,44415,0,CE,2004
2003-10-22,BUM,0,44415,0,CE,2004
2003-10-23,BUM,0,44415,0,CE,2004
2003-10-24,BUM,0,44415,0,CE,2004
2003-10-25,BUM,0,44415,0,CE,2004
2003-10-26,BUM,0,44415,0,CE,2004
2003-10-27,BUM,0,44415,0,CE,2004
2003-10-28,BUM,0,44415,0,CE,2004
2003-10-29,BUM,0,44415,0,CE,2004
2003-10-31,BUM,0.0391,44415,144.718875,CE,2004
2003-11-01,BUM,0.0309,44415,114.368625,CE,2004
2003-11-02,BUM,0.0434,44415,160.63425,CE,2004
2003-11-03,BUM,0.1419,44415,525.207375,CE,2004
2003-11-04,BUM,0.1393,44415,515.584125,CE,2004
2003-11-05,BUM,0.1377,44415,509.662125,CE,2004
2003-11-06,BUM,0.1344,44415,497.448,CE,2004
2003-11-07,BUM,0.129,44415,477.46125,CE,2004
2003-11-08,BUM,0.1261,44415,466.727625,CE,2004
2003-11-09,BUM,0.1202,44415,444.89025,CE,2004
2003-11-10,BUM,0.0607,44415,224.665875,CE,2004
2003-11-11,BUM,0.2372,44415,877.9365,CE,2004
2003-11-12,BUM,0.5113,44415,1892.449125,CE,2004
2003-11-13,BUM,1.2862,44415,4760.54775,CE,2004
2003-11-14,BUM,1.2755,44415,4720.944375,CE,2004
2003-11-15,BUM,1.2652,44415,4682.8215,CE,2004
2003-11-16,BUM,1.2759,44415,4722.424875,CE,2004
2003-11-17,BUM,1.667,44415,6169.98375,CE,2004
2003-11-18,BUM,2.1467,44415,7945.473375,CE,2004
2003-11-19,BUM,2.2023,44415,8151.262875,CE,2004
2003-11-20,BUM,3.2986,44415,12208.94325,CE,2004
2003-11-21,BUM,3.319,44415,12284.44875,CE,2004
2003-11-22,BUM,3.3145,44415,12267.79313,CE,2004
2003-11-23,BUM,3.3121,44415,12258.91013,CE,2004
2003-11-24,BUM,3.3631,44415,12447.67388,CE,2004
2003-11-25,BUM,3.9208,44415,14511.861,CE,2004
2003-11-26,BUM,4.2069,44415,15570.78863,CE,2004
2003-11-27,BUM,4.2358,44415,15677.75475,CE,2004
2003-11-28,BUM,4.2321,44415,15664.06013,CE,2004
2003-11-29,BUM,4.7945,44415,17745.64313,CE,2004
2003-11-30,BUM,4.9169,44415,18198.67613,CE,2004
2003-12-01,BUM,4.8914,44415,18104.29425,CE,2004
2003-12-02,BUM,4.9473,44415,18311.19413,CE,2004
2003-12-03,BUM,6.3137,44415,23368.58213,CE,2004
2003-12-04,BUM,6.3316,44415,23434.8345,CE,2004
2003-12-05,BUM,6.4269,44415,23787.56363,CE,2004
2003-12-06,BUM,6.7751,44415,25076.33888,CE,2004
2003-12-07,BUM,6.7734,44415,25070.04675,CE,2004
2003-12-08,BUM,6.8333,44415,25291.75163,CE,2004
2003-12-09,BUM,7.6393,44415,28274.95913,CE,2004
2003-12-10,BUM,7.8663,44415,29115.14288,CE,2004
2003-12-11,BUM,8.1953,44415,30332.85413,CE,2004
2003-12-12,BUM,8.1947,44415,30330.63338,CE,2004
2003-12-13,BUM,8.304,44415,30735.18,CE,2004
2003-12-14,BUM,8.7262,44415,32297.84775,CE,2004
2003-12-15,BUM,8.7601,44415,32423.32013,CE,2004
2003-12-16,BUM,8.7583,44415,32416.65788,CE,2004
2003-12-17,BUM,10.9956,44415,40697.4645,CE,2004
2003-12-18,BUM,10.9895,44415,40674.88688,CE,2004
2003-12-19,BUM,10.983,44415,40650.82875,CE,2004
2003-12-20,BUM,11.0101,44415,40751.13263,CE,2004
2003-12-21,BUM,11.0122,44415,40758.90525,CE,2004
2003-12-22,BUM,11.017,44415,40776.67125,CE,2004
2003-12-23,BUM,11.6135,44415,42984.46688,CE,2004
2003-12-24,BUM,11.6711,44415,43197.65888,CE,2004
2003-12-25,BUM,11.8298,44415,43785.04725,CE,2004
2003-12-26,BUM,11.8458,44415,43844.26725,CE,2004
2003-12-27,BUM,11.8446,44415,43839.82575,CE,2004
2003-12-28,BUM,11.9463,44415,44216.24288,CE,2004
2003-12-29,BUM,12.0047,44415,44432.39588,CE,2004
2003-12-30,BUM,13.511,44415,50007.58875,CE,2004
2003-12-31,BUM,13.5057,44415,49987.97213,CE,2004
2004-01-01,BUM,13.5175,44415,50031.64688,CE,2004
2004-01-02,BUM,13.8262,44415,51174.22275,CE,2004
2004-01-03,BUM,14.0508,44415,52005.5235,CE,2004
2004-01-04,BUM,14.4949,44415,53649.24863,CE,2004
2004-01-05,BUM,14.5035,44415,53681.07938,CE,2004
2004-01-06,BUM,15.759,44415,58327.99875,CE,2004
2004-01-07,BUM,16.563,44415,61303.80375,CE,2004
2004-01-08,BUM,17.0344,44415,63048.573,CE,2004
2004-01-09,BUM,17.0971,44415,63280.64138,CE,2004
2004-01-10,BUM,17.2132,44415,63710.3565,CE,2004
2004-01-11,BUM,17.2119,44415,63705.54488,CE,2004
2004-01-12,BUM,17.2044,44415,63677.7855,CE,2004
2004-01-13,BUM,20.2755,44415,75044.69438,CE,2004
2004-01-14,BUM,20.2663,44415,75010.64288,CE,2004
2004-01-15,BUM,20.4162,44415,75565.46025,CE,2004
2004-01-16,BUM,21.5183,44415,79644.60788,CE,2004
2004-01-17,BUM,21.517,44415,79639.79625,CE,2004
2004-01-18,BUM,21.5146,44415,79630.91325,CE,2004
2004-01-19,BUM,21.5462,44415,79747.87275,CE,2004
2004-01-20,BUM,21.5439,44415,79739.35988,CE,2004
2004-01-21,BUM,21.5411,44415,79728.99638,CE,2004
2004-01-22,BUM,21.54,44415,79724.925,CE,2004
2004-01-23,BUM,21.5489,44415,79757.86613,CE,2004
2004-01-24,BUM,22.1751,44415,82075.58888,CE,2004
2004-01-25,BUM,22.4075,44415,82935.75938,CE,2004
2004-01-26,BUM,22.4668,44415,83155.2435,CE,2004
2004-01-27,BUM,22.5667,44415,83524.99838,CE,2004
2004-01-28,BUM,22.5822,44415,83582.36775,CE,2004
2004-01-29,BUM,23.193,44415,85843.09125,CE,2004
2004-01-30,BUM,23.6637,44415,87585.26963,CE,2004
2004-01-31,BUM,24.1159,44415,89258.97488,CE,2004
2004-02-01,BUM,24.1405,44415,89350.02563,CE,2004
2004-02-02,BUM,24.1697,44415,89458.10213,CE,2004
2004-02-03,BUM,24.4779,44415,90598.82738,CE,2004
2004-02-04,BUM,24.4748,44415,90587.3535,CE,2004
2004-02-05,BUM,28.7439,44415,106388.3599,CE,2004
2004-02-06,BUM,28.7391,44415,106370.5939,CE,2004
2004-02-07,BUM,28.7615,44415,106453.5019,CE,2004
2004-02-08,BUM,28.7672,44415,106474.599,CE,2004
2004-02-09,BUM,28.7624,44415,106456.833,CE,2004
2004-02-10,BUM,28.7584,44415,106442.028,CE,2004
2004-02-11,BUM,29.4515,44415,109007.3644,CE,2004
2004-02-12,BUM,29.4463,44415,108988.1179,CE,2004
2004-02-13,BUM,29.4349,44415,108945.9236,CE,2004
2004-02-14,BUM,29.4405,44415,108966.6506,CE,2004
2004-02-15,BUM,29.4817,44415,109119.1421,CE,2004
2004-02-16,BUM,29.4853,44415,109132.4666,CE,2004
2004-02-17,BUM,29.6518,44415,109748.7248,CE,2004
2004-02-18,BUM,31.213,44415,115527.1163,CE,2004
2004-02-19,BUM,31.2115,44415,115521.5644,CE,2004
2004-02-20,BUM,32.256100000000004,44415,119387.8901,CE,2004
2004-02-21,BUM,32.2536,44415,119378.637,CE,2004
2004-02-22,BUM,32.2502,44415,119366.0528,CE,2004
2004-02-23,BUM,32.2449,44415,119346.4361,CE,2004
2004-02-24,BUM,32.6091,44415,120694.4314,CE,2004
2004-02-26,BUM,32.8318,44415,121518.6998,CE,2004
2004-02-27,BUM,33.4219,44415,123702.8074,CE,2004
2004-02-28,BUM,33.4397,44415,123768.6896,CE,2004
2004-02-29,BUM,33.4562,44415,123829.7603,CE,2004
2004-03-01,BUM,33.4571,44415,123833.0914,CE,2004
2004-03-02,BUM,34.1762,44415,126494.6603,CE,2004
2004-03-03,BUM,34.1727,44415,126481.7059,CE,2004
2004-03-04,BUM,34.2949,44415,126933.9986,CE,2004
2004-03-05,BUM,34.9981,44415,129536.7176,CE,2004
2004-03-06,BUM,35.3115,44415,130696.6894,CE,2004
2004-03-07,BUM,35.3917,44415,130993.5296,CE,2004
2004-03-08,BUM,35.4151,44415,131080.1389,CE,2004
2004-03-09,BUM,36.9563,44415,136784.5054,CE,2004
2004-03-10,BUM,36.9262,44415,136673.0978,CE,2004
2004-03-11,BUM,36.8931,44415,136550.5864,CE,2004
2004-03-12,BUM,37.4617,44415,138655.1171,CE,2004
2004-03-13,BUM,37.4252,44415,138520.0215,CE,2004
2004-03-14,BUM,37.4057,44415,138447.8471,CE,2004
2004-03-15,BUM,37.3779,44415,138344.9524,CE,2004
2004-03-16,BUM,37.3423,44415,138213.1879,CE,2004
2004-03-17,BUM,37.3084,44415,138087.7155,CE,2004
2004-03-18,BUM,37.006,44415,136968.4575,CE,2004
2004-03-19,BUM,37.0226,44415,137029.8983,CE,2004
2004-03-20,BUM,37.0655,44415,137188.6819,CE,2004
2004-03-21,BUM,37.0427,44415,137104.2934,CE,2004
2004-03-22,BUM,37.0052,44415,136965.4965,CE,2004
2004-03-23,BUM,36.9246,44415,136667.1758,CE,2004
2004-03-24,BUM,36.6025,44415,135475.0031,CE,2004
2004-03-25,BUM,36.654,44415,135665.6175,CE,2004
2004-03-26,BUM,37.2146,44415,137740.5383,CE,2004
2004-03-27,BUM,37.2686,44415,137940.4058,CE,2004
2004-03-28,BUM,37.2892,44415,138016.6515,CE,2004
2004-03-29,BUM,37.2649,44415,137926.7111,CE,2004
2004-03-30,BUM,38.8055,44415,143628.8569,CE,2004
2004-03-31,BUM,38.7021,44415,143246.1476,CE,2004
2004-04-01,BUM,38.657,44415,143079.2213,CE,2004
2004-04-02,BUM,38.6266,44415,142966.7033,CE,2004
2004-04-03,BUM,38.6615,44415,143095.8769,CE,2004
2004-04-04,BUM,38.5747,44415,142774.6084,CE,2004
2004-04-05,BUM,38.4272,44415,142228.674,CE,2004
2004-04-06,BUM,38.2664,44415,141633.513,CE,2004
2004-04-07,BUM,38.1624,44415,141248.583,CE,2004
2004-04-08,BUM,37.5402,44415,138945.6653,CE,2004
2004-04-09,BUM,37.3931,44415,138401.2114,CE,2004
2004-04-10,BUM,36.7706,44415,136097.1833,CE,2004
2004-04-11,BUM,36.5397,44415,135242.5646,CE,2004
2004-04-12,BUM,36.1913,44415,133953.0491,CE,2004
2004-04-13,BUM,35.1709,44415,130176.2936,CE,2004
2004-04-14,BUM,34.8234,44415,128890.1093,CE,2004
2004-04-15,BUM,34.6882,44415,128389.7003,CE,2004
2004-04-16,BUM,34.6335,44415,128187.2419,CE,2004
2004-04-17,BUM,34.5781,44415,127982.1926,CE,2004
2004-04-18,BUM,34.5333,44415,127816.3766,CE,2004
2004-04-19,BUM,34.4923,44415,127664.6254,CE,2004
2004-04-20,BUM,33.8905,44415,125437.2131,CE,2004
2004-04-21,BUM,33.8666,44415,125348.7533,CE,2004
2004-04-22,BUM,34.0162,44415,125902.4603,CE,2004
2004-04-23,BUM,33.9513,44415,125662.2491,CE,2004
2004-04-24,BUM,33.8088,44415,125134.821,CE,2004
2004-04-25,BUM,33.7315,44415,124848.7144,CE,2004
2004-04-26,BUM,33.5885,44415,124319.4356,CE,2004
2004-04-27,BUM,32.6024,44415,120669.633,CE,2004
2004-04-28,BUM,32.1164,44415,118870.8255,CE,2004
2004-04-29,BUM,31.8823,44415,118004.3629,CE,2004
2004-04-30,BUM,31.5788,44415,116881.0335,CE,2004
2004-05-01,BUM,31.0293,44415,114847.1966,CE,2004
2004-05-02,BUM,30.1772,44415,111693.3615,CE,2004
2004-05-03,BUM,29.3858,44415,108764.1923,CE,2004
2004-05-04,BUM,28.7298,44415,106336.1723,CE,2004
2004-05-05,BUM,27.9419,44415,103419.9574,CE,2004
2004-05-06,BUM,27.7009,44415,102527.9561,CE,2004
2004-05-07,BUM,27.1892,44415,100634.0265,CE,2004
2004-05-08,BUM,26.7598,44415,99044.70975,CE,2004
2004-05-09,BUM,26.4132,44415,97761.8565,CE,2004
2004-05-10,BUM,26.1766,44415,96886.14075,CE,2004
2004-05-11,BUM,24.705,44415,91439.38125,CE,2004
2004-05-12,BUM,24.5428,44415,90839.0385,CE,2004
2004-05-13,BUM,24.3544,44415,90141.723,CE,2004
2004-05-14,BUM,24.1287,44415,89306.35088,CE,2004
2004-05-15,BUM,23.722,44415,87801.0525,CE,2004
2004-05-16,BUM,23.3247,44415,86330.54588,CE,2004
2004-05-17,BUM,23.0681,44415,85380.80513,CE,2004
2004-05-18,BUM,22.7872,44415,84341.124,CE,2004
2004-05-19,BUM,22.2867,44415,82488.64838,CE,2004
2004-05-20,BUM,21.8392,44415,80832.339,CE,2004
2004-05-21,BUM,21.3336,44415,78960.987,CE,2004
2004-05-22,BUM,20.871,44415,77248.78875,CE,2004
2004-05-23,BUM,20.6294,44415,76354.56675,CE,2004
2004-05-24,BUM,20.4327,44415,75626.53088,CE,2004
2004-05-25,BUM,20.1859,44415,74713.06238,CE,2004
2004-05-26,BUM,19.793,44415,73258.84125,CE,2004
2004-05-27,BUM,19.3622,44415,71664.34275,CE,2004
2004-05-28,BUM,19.0646,44415,70562.85075,CE,2004
2004-05-29,BUM,18.8747,44415,69859.98338,CE,2004
2004-05-30,BUM,18.7885,44415,69540.93563,CE,2004
2004-05-31,BUM,18.6556,44415,69049.0395,CE,2004
2004-06-01,BUM,18.5064,44415,68496.813,CE,2004
2004-06-02,BUM,18.3347,44415,67861.30838,CE,2004
2004-06-03,BUM,18.0199,44415,66696.15488,CE,2004
2004-06-04,BUM,17.4451,44415,64568.67638,CE,2004
2004-06-05,BUM,16.8147,44415,62235.40838,CE,2004
2004-06-06,BUM,16.3933,44415,60675.70163,CE,2004
2004-06-07,BUM,16.2141,44415,60012.43763,CE,2004
2004-06-08,BUM,16.0759,44415,59500.92488,CE,2004
2004-06-09,BUM,15.9508,44415,59037.8985,CE,2004
2004-06-10,BUM,15.5834,44415,57678.05925,CE,2004
2004-06-11,BUM,15.3683,44415,56881.92038,CE,2004
2004-06-12,BUM,15.2735,44415,56531.04188,CE,2004
2004-06-13,BUM,15.1781,44415,56177.94263,CE,2004
2004-06-14,BUM,15.0385,44415,55661.24813,CE,2004
2004-06-15,BUM,14.9421,44415,55304.44763,CE,2004
2004-06-16,BUM,12.3047,44415,45542.77088,CE,2004
2004-06-17,BUM,12.0133,44415,44464.22663,CE,2004
2004-06-18,BUM,11.5157,44415,42622.48463,CE,2004
2004-06-19,BUM,11.0919,44415,41053.89488,CE,2004
2004-06-20,BUM,10.7285,44415,39708.86063,CE,2004
2004-06-21,BUM,10.2449,44415,37918.93613,CE,2004
2004-06-22,BUM,9.7211,44415,35980.22138,CE,2004
2004-06-23,BUM,9.171,44415,33944.16375,CE,2004
2004-06-24,BUM,8.6885,44415,32158.31063,CE,2004
2004-06-25,BUM,8.2378,44415,30490.15725,CE,2004
2004-06-26,BUM,7.8385,44415,29012.24813,CE,2004
2004-06-27,BUM,7.5331,44415,27881.88638,CE,2004
2004-06-28,BUM,7.2812,44415,26949.5415,CE,2004
2004-06-29,BUM,6.4555,44415,23893.41938,CE,2004
2004-06-30,BUM,6.1095,44415,22612.78688,CE,2004
2004-07-01,BUM,5.8021,44415,21475.02263,CE,2004
2004-07-02,BUM,5.4635,44415,20221.77938,CE,2004
2004-07-03,BUM,5.1741,44415,19150.63763,CE,2004
2004-07-04,BUM,4.9491,44415,18317.85638,CE,2004
2004-07-05,BUM,4.7396,44415,17542.4445,CE,2004
2004-07-06,BUM,4.4716,44415,16550.5095,CE,2004
2004-07-07,BUM,4.1953,44415,15527.85413,CE,2004
2004-07-08,BUM,4.0896,44415,15136.632,CE,2004
2004-07-09,BUM,3.953,44415,14631.04125,CE,2004
2004-07-10,BUM,3.8098,44415,14101.02225,CE,2004
2004-07-11,BUM,3.6913,44415,13662.42413,CE,2004
2004-07-12,BUM,3.5344,44415,13081.698,CE,2004
2004-07-13,BUM,3.261,44415,12069.77625,CE,2004
2004-07-14,BUM,2.9475,44415,10909.43438,CE,2004
2004-07-15,BUM,2.641,44415,9775.00125,CE,2004
2004-07-16,BUM,2.3909,44415,8849.318625,CE,2004
2004-07-17,BUM,2.1736,44415,8045.037,CE,2004
2004-07-18,BUM,1.9262,44415,7129.34775,CE,2004
2004-07-19,BUM,1.7327,44415,6413.155875,CE,2004
2004-07-20,BUM,1.5855,44415,5868.331875,CE,2004
2004-07-21,BUM,1.4864,44415,5501.538,CE,2004
2004-07-22,BUM,1.3884,44415,5138.8155,CE,2004
2004-07-23,BUM,1.2603,44415,4664.685375,CE,2004
2004-07-24,BUM,1.1193,44415,4142.809125,CE,2004
2004-07-25,BUM,0.9925,44415,3673.490625,CE,2004
2004-07-26,BUM,0.8843,44415,3273.015375,CE,2004
2004-07-27,BUM,0.8071,44415,2987.278875,CE,2004
2004-07-28,BUM,0.7172,44415,2654.5365,CE,2004
2004-07-29,BUM,0.6319,44415,2338.819875,CE,2004
2004-07-30,BUM,0.5414,44415,2003.85675,CE,2004
2004-07-31,BUM,0.4764,44415,1763.2755,CE,2004
2004-08-01,BUM,0.4115,44415,1523.064375,CE,2004
2004-08-02,BUM,0.3481,44415,1288.405125,CE,2004
2004-08-03,BUM,0.2894,44415,1071.14175,CE,2004
2004-08-04,BUM,0.2543,44415,941.227875,CE,2004
2004-08-05,BUM,0.2176,44415,805.392,CE,2004
2004-08-06,BUM,0.1943,44415,719.152875,CE,2004
2004-08-07,BUM,0.1783,44415,659.932875,CE,2004
2004-08-08,BUM,0.1581,44415,585.167625,CE,2004
2004-08-09,BUM,0.1299,44415,480.792375,CE,2004
2004-08-10,BUM,0.098,44415,362.7225,CE,2004
2004-08-11,BUM,0.0662,44415,245.02275,CE,2004
2004-08-12,BUM,0.0447,44415,165.445875,CE,2004
2004-08-13,BUM,0.0369,44415,136.576125,CE,2004
2004-08-14,BUM,0.0336,44415,124.362,CE,2004
2004-08-15,BUM,0.0327,44415,121.030875,CE,2004
2004-08-16,BUM,0.032,44415,118.44,CE,2004
2004-08-17,BUM,0.0313,44415,115.849125,CE,2004
2004-08-18,BUM,0.0306,44415,113.25825,CE,2004
2004-08-19,BUM,0.03,44415,111.0375,CE,2004
2004-08-20,BUM,0.0294,44415,108.81675,CE,2004
2004-08-21,BUM,0.0287,44415,106.225875,CE,2004
2004-08-22,BUM,0.0281,44415,104.005125,CE,2004
2004-08-23,BUM,0.0278,44415,102.89475,CE,2004
2004-08-24,BUM,0.0275,44415,101.784375,CE,2004
2004-08-25,BUM,0.0272,44415,100.674,CE,2004
2004-08-26,BUM,0.0269,44415,99.563625,CE,2004
2004-08-27,BUM,0.0266,44415,98.45325,CE,2004
2004-08-28,BUM,0.0263,44415,97.342875,CE,2004
2004-08-29,BUM,0.0259,44415,95.862375,CE,2004
2004-08-30,BUM,0.0254,44415,94.01175,CE,2004
2004-09-01,BUM,0.0242,44415,89.57025,CE,2004
2004-09-02,BUM,0.0237,44415,87.719625,CE,2004
2004-09-03,BUM,0.0235,44415,86.979375,CE,2004
2004-09-04,BUM,0.0233,44415,86.239125,CE,2004
2004-09-05,BUM,0.023,44415,85.12875,CE,2004
2004-09-06,BUM,0.0227,44415,84.018375,CE,2004
2004-09-07,BUM,0.0224,44415,82.908,CE,2004
2004-09-08,BUM,0.022,44415,81.4275,CE,2004
2004-09-09,BUM,0.0215,44415,79.576875,CE,2004
2004-09-10,BUM,0.0212,44415,78.4665,CE,2004
2004-09-11,BUM,0.0209,44415,77.356125,CE,2004
2004-09-12,BUM,0.0205,44415,75.875625,CE,2004
2004-09-13,BUM,0.0203,44415,75.135375,CE,2004
2004-09-14,BUM,0.0201,44415,74.395125,CE,2004
2004-09-15,BUM,0.0199,44415,73.654875,CE,2004
2004-09-16,BUM,0.0197,44415,72.914625,CE,2004
2004-09-17,BUM,0.0195,44415,72.174375,CE,2004
2004-09-18,BUM,0.0193,44415,71.434125,CE,2004
2004-09-19,BUM,0.0192,44415,71.064,CE,2004
2004-09-20,BUM,0.0191,44415,70.693875,CE,2004
2004-09-21,BUM,0.019,44415,70.32375,CE,2004
2004-09-22,BUM,0.0188,44415,69.5835,CE,2004
2004-09-23,BUM,0.0185,44415,68.473125,CE,2004
2004-09-24,BUM,0.0182,44415,67.36275,CE,2004
2004-09-25,BUM,0.0177,44415,65.512125,CE,2004
2004-09-26,BUM,0.0172,44415,63.6615,CE,2004
2004-09-28,BUM,0.0163,44415,60.330375,CE,2004
2004-09-29,BUM,0.0157,44415,58.109625,CE,2004
2004-09-30,BUM,0.0152,44415,56.259,CE,2004
2004-10-01,BUM,0.015,44415,55.51875,CE,2005
2004-10-02,BUM,0.0146,44415,54.03825,CE,2005
2004-10-03,BUM,0.0142,44415,52.55775,CE,2005
2004-10-04,BUM,0.0137,44415,50.707125,CE,2005
2004-10-05,BUM,0.0132,44415,48.8565,CE,2005
2004-10-06,BUM,0.0127,44415,47.005875,CE,2005
2004-10-07,BUM,0.0124,44415,45.8955,CE,2005
2004-10-08,BUM,0.0122,44415,45.15525,CE,2005
2004-10-09,BUM,0.0119,44415,44.044875,CE,2005
2004-10-10,BUM,0.0118,44415,43.67475,CE,2005
2004-10-11,BUM,0.0117,44415,43.304625,CE,2005
2004-10-12,BUM,0.0114,44415,42.19425,CE,2005
2004-10-13,BUM,0.011,44415,40.71375,CE,2005
2004-10-14,BUM,0.0105,44415,38.863125,CE,2005
2004-10-15,BUM,0.01,44415,37.0125,CE,2005
2004-10-16,BUM,0.0097,44415,35.902125,CE,2005
2004-10-17,BUM,0.0095,44415,35.161875,CE,2005
2004-10-18,BUM,0.0093,44415,34.421625,CE,2005
2004-10-19,BUM,0.021,44415,77.72625,CE,2005
2004-10-20,BUM,0.0484,44415,179.1405,CE,2005
2004-10-21,BUM,0.0338,44415,125.10225,CE,2005
2004-10-22,BUM,0.0322,44415,119.18025,CE,2005
2004-10-23,BUM,0.0445,44415,164.705625,CE,2005
2004-10-24,BUM,0.0397,44415,146.939625,CE,2005
2004-10-25,BUM,0.0376,44415,139.167,CE,2005
2004-10-26,BUM,0.0343,44415,126.952875,CE,2005
2004-10-27,BUM,0.0578,44415,213.93225,CE,2005
2004-10-28,BUM,0.0275,44415,101.784375,CE,2005
2004-10-29,BUM,0.0232,44415,85.869,CE,2005
2004-10-30,BUM,0.0201,44415,74.395125,CE,2005
2004-10-31,BUM,0.0464,44415,171.738,CE,2005
2004-11-01,BUM,0.0452,44415,167.2965,CE,2005
2004-11-02,BUM,0.2953,44415,1092.979125,CE,2005
2004-11-03,BUM,0.0988,44415,365.6835,CE,2005
2004-11-04,BUM,0.0877,44415,324.599625,CE,2005
2004-11-05,BUM,0.0535,44415,198.016875,CE,2005
2004-11-06,BUM,0.4015,44415,1486.051875,CE,2005
2004-11-07,BUM,0.2865,44415,1060.408125,CE,2005
2004-11-08,BUM,0.161,44415,595.90125,CE,2005
2004-11-09,BUM,0.1011,44415,374.196375,CE,2005
2004-11-10,BUM,0.0669,44415,247.613625,CE,2005
2004-11-11,BUM,0.0548,44415,202.8285,CE,2005
2004-11-12,BUM,0.0471,44415,174.328875,CE,2005
2004-11-13,BUM,0.0411,44415,152.121375,CE,2005
2004-11-14,BUM,0.0343,44415,126.952875,CE,2005
2004-11-15,BUM,0.0326,44415,120.66075,CE,2005
2004-11-16,BUM,0.0243,44415,89.940375,CE,2005
2004-11-17,BUM,0.0229,44415,84.758625,CE,2005
2004-11-18,BUM,0.0228,44415,84.3885,CE,2005
2004-11-19,BUM,0.0425,44415,157.303125,CE,2005
2004-11-20,BUM,0.0405,44415,149.900625,CE,2005
2004-11-21,BUM,0.037,44415,136.94625,CE,2005
2004-11-22,BUM,0.0258,44415,95.49225,CE,2005
2004-11-23,BUM,0.023,44415,85.12875,CE,2005
2004-11-24,BUM,0.0258,44415,95.49225,CE,2005
2004-11-25,BUM,0.0125,44415,46.265625,CE,2005
2004-11-26,BUM,0.0092,44415,34.0515,CE,2005
2004-11-27,BUM,0.0089,44415,32.941125,CE,2005
2004-11-28,BUM,0.0214,44415,79.20675,CE,2005
2004-11-29,BUM,0.0183,44415,67.732875,CE,2005
2004-11-30,BUM,0.0178,44415,65.88225,CE,2005
2004-12-01,BUM,1.6411,44415,6074.121375,CE,2005
2004-12-02,BUM,1.6394,44415,6067.82925,CE,2005
2004-12-03,BUM,1.6326,44415,6042.66075,CE,2005
2004-12-04,BUM,1.623,44415,6007.12875,CE,2005
2004-12-05,BUM,1.7642,44415,6529.74525,CE,2005
2004-12-06,BUM,1.8701,44415,6921.707625,CE,2005
2004-12-07,BUM,1.8861,44415,6980.927625,CE,2005
2004-12-08,BUM,2.1933,44415,8117.951625,CE,2005
2004-12-09,BUM,3.0977,44415,11465.36213,CE,2005
2004-12-10,BUM,3.3651,44415,12455.07638,CE,2005
2004-12-11,BUM,5.3152,44415,19672.884,CE,2005
2004-12-12,BUM,4.9477,44415,18312.67463,CE,2005
2004-12-13,BUM,4.8829,44415,18072.83363,CE,2005
2004-12-14,BUM,4.7651,44415,17636.82638,CE,2005
2004-12-15,BUM,4.7821,44415,17699.74763,CE,2005
2004-12-16,BUM,4.7345,44415,17523.56813,CE,2005
2004-12-17,BUM,4.6985,44415,17390.32313,CE,2005
2004-12-18,BUM,4.5601,44415,16878.07013,CE,2005
2004-12-19,BUM,4.2408,44415,15696.261,CE,2005
2004-12-20,BUM,3.9722,44415,14702.10525,CE,2005
2004-12-21,BUM,4.8676,44415,18016.2045,CE,2005
2004-12-22,BUM,4.8698,44415,18024.34725,CE,2005
2004-12-23,BUM,4.8646,44415,18005.10075,CE,2005
2004-12-24,BUM,4.977,44415,18421.12125,CE,2005
2004-12-25,BUM,4.9467,44415,18308.97338,CE,2005
2004-12-26,BUM,5.0706,44415,18767.55825,CE,2005
2004-12-27,BUM,5.057,44415,18717.22125,CE,2005
2004-12-28,BUM,5.369,44415,19872.01125,CE,2005
2004-12-29,BUM,5.3632,44415,19850.544,CE,2005
2004-12-30,BUM,5.6196,44415,20799.5445,CE,2005
2004-12-31,BUM,5.6871,44415,21049.37888,CE,2005
2005-01-01,BUM,5.8589,44415,21685.25363,CE,2005
2005-01-02,BUM,6.041,44415,22359.25125,CE,2005
2005-01-03,BUM,6.0409,44415,22358.88113,CE,2005
2005-01-04,BUM,6.0365,44415,22342.59563,CE,2005
2005-01-05,BUM,6.034,44415,22333.3425,CE,2005
2005-01-06,BUM,6.0293,44415,22315.94663,CE,2005
2005-01-07,BUM,6.0606,44415,22431.79575,CE,2005
2005-01-08,BUM,6.4692,44415,23944.1265,CE,2005
2005-01-09,BUM,6.6776,44415,24715.467,CE,2005
